customer_id,order_id
2250,7219
1478,404
2570,58960
8681,57529
319,56387
3085,51369
1731,52024
5219,10226
4281,54750
9626,55180
4942,54587
2831,26582
12431,22927
6370,24040
4403,44080
7879,24890
4463,46834
7305,22671
1134,28770
6503,29962
6376,29250
8026,28894
2988,22637
5270,29382
5270,29382
3266,27412
3275,27401
8999,22136
5316,46449
10609,21449
1725,21856
8405,30687
222,42531
9348,30898
3995,21719
8371,29297
5674,23231
8078,24551
5244,23495
1695,24183
6561,20701
11794,44166
10184,43683
2944,21850
5433,30719
9112,51175
7305,22671
6376,29250
4917,45037
9491,24473
1841,31370
7814,31815
822,37841
9350,31301
11457,47445
1641,34388
6024,35457
10438,36448
3293,38678
3232,36260
3159,34570
8679,38231
12423,39343
7401,37167
3302,41250
8759,39330
2769,50430
8489,40746
9912,34446
12312,37108
9494,32161
1083,31616
3602,36039
3882,34554
7008,37445
8768,36838
7008,37445
3457,31646
3302,41250
12053,50231
833,38654
4027,36205
8489,40746
11602,35479
11173,36487
3159,34570
276,49149
5544,39734
1521,50171
8974,41682
4486,48005
2026,48492
1189,46438
9181,48302
1338,47947
189,47874
1189,46438
2926,48315
7316,46242
1189,46438
11807,43215
8772,12165
9211,68657
6894,10732
11602,47930
4305,16881
310,19776
4470,68291
4470,68291
9756,13095
9802,43530
929,11351
9392,15931
8647,67941
3986,62538
11115,17067
4427,14364
7281,13552
6670,48927
8974,10863
2926,68118
4707,16473
4070,65200
6951,63606
7036,16216
5181,19370
8453,12775
6187,18151
12010,18721
4707,16473
11822,16060
4318,15229
12169,12891
11235,62578
10784,46702
1170,12336
3406,17427
4225,13855
4449,14360
9514,13306
842,6108
3815,55068
6512,3221
1478,404
5072,59929
4305,58656
7507,56516
6962,2337
842,52732
7240,52729
3578,53806
1782,5268
11295,456
2666,57607
7597,53271
9494,5659
2933,9626
2836,59263
10233,7354
8843,8196
9514,983
12048,4190
1835,1236
4069,6037
8417,3514
9514,983
1761,3996
8681,57529
7416,4545
2504,61390
5072,4605
3578,53806
8667,8278
11871,221
383,2222
9447,7401
2613,1087
1120,53070
1607,9506
2974,51508
7164,8933
8501,52707
11702,51935
842,6108
3905,7041
8,8497
12207,7213
9837,51861
2613,1087
6343,53196
7542,1560
1731,52051
1695,24183
8675,24521
5674,23231
1937,48976
10508,30352
10508,30352
9112,51175
2988,22637
6561,20701
2919,44509
11735,23449
154,50706
5316,46449
2831,26582
8445,24043
1347,24319
3995,21719
2910,27561
436,46529
2204,26702
8715,25017
9112,51175
11489,29576
3739,20904
4464,23010
11389,21162
8492,25496
4355,47490
1640,28330
1850,25142
9862,28305
9141,46649
616,21327
11931,44083
4711,28722
11503,20916
11389,21162
6373,42776
3293,38678
3631,39485
10008,37074
10008,37074
7814,31815
7015,35249
4429,33393
11698,35368
5509,33779
10437,40142
603,35358
1030,38267
3355,39109
7879,36794
5028,39583
7790,34533
6872,34532
4693,31897
11602,35479
6970,33692
276,49149
11062,32130
5544,39734
10137,37835
10271,35605
12053,50231
10130,33245
2923,36873
5814,34173
4725,39243
3232,36260
11562,49601
3293,38678
1030,38267
8489,40746
6719,33783
369,40759
10245,37497
2297,40126
5432,38962
7879,36794
3326,32556
5744,44881
6419,48136
1747,41633
9318,44293
9052,44290
6229,48921
9052,44290
9052,44290
907,46874
4694,42813
1513,46812
6101,46527
1142,41355
4807,49708
3908,49157
6453,44882
1142,41355
6453,44882
4170,49451
6537,48884
11489,47632
907,46874
6639,47674
3908,49157
6639,47674
1513,46812
11954,41352
6101,46527
11954,41352
6101,46527
3908,49157
9318,44293
4199,49775
3130,49923
1513,46812
3908,49157
5214,47367
5388,45107
4715,46913
4715,46913
5311,42716
5311,42716
4715,46913
5311,42716
14682,71129
13199,69646
14143,70590
13466,69913
13249,69696
14393,70840
14267,70714
13355,69802
14583,71030
12993,69440
13317,69764
13316,69763
13241,69688
12378,63597
8612,67554
11930,11894
10952,65991
2441,19648
8538,64907
2562,68457
11888,42291
2100,15873
6719,12734
1539,12960
8126,49671
13734,70181
6672,13919
7830,15355
13554,70001
2484,66862
5148,18579
52,15463
1940,17299
9175,67096
2526,14700
616,48924
1940,17299
673,11982
5544,15989
7558,42504
842,18505
5431,67773
12094,48223
4756,68709
3058,63367
154,13963
9625,63996
3058,63367
154,13963
9625,63996
1731,43721
2370,44778
14782,71229
13926,70373
656,18350
12772,69219
656,18350
1865,64601
10689,16937
673,11982
3514,13837
5439,49549
8126,49671
7830,15355
4980,18739
2219,68573
3391,12456
1693,66608
4172,66192
11930,11894
6725,15375
7558,42504
2161,16021
5696,12979
1693,66608
4172,66192
5614,65563
12767,69214
13776,70223
9862,67684
13686,70133
1378,15904
2370,44778
5433,63291
1293,65555
5821,17491
8612,67554
9862,67684
6110,15316
8612,67554
12094,48223
10750,19399
6110,15316
14773,71220
10750,19399
3210,62756
1539,12960
6957,18430
2562,68457
10750,19399
9636,16843
2829,67303
4069,10304
5821,17491
2118,19567
11888,42291
1618,19435
10566,65567
6672,13919
10566,65567
10152,61898
5629,16631
822,46512
9625,19471
2219,68573
5619,20079
10689,13419
2370,44778
9307,67231
833,63292
7869,62344
10705,19393
11170,11419
8078,13665
9318,62993
2484,66862
9636,16843
2161,16021
10687,63086
3391,12456
5531,16967
7450,10311
1122,12957
2526,14700
1986,15647
478,68384
9175,67096
9636,16843
10689,13419
2161,16021
8079,61744
1713,16976
8538,64907
3637,48577
12094,48223
1713,16976
4756,68709
5362,17300
2455,12065
3131,17692
842,18505
7602,16208
1378,15904
2118,19567
9610,19472
9352,18564
4980,18739
7961,14308
1392,11819
6957,18430
673,11982
10689,16937
5745,61786
6110,15316
2829,67303
6290,65208
5745,61786
1618,19435
3514,13837
7375,12403
7602,16208
2829,67303
3514,13837
4627,16207
9040,12836
11263,14970
154,13963
1120,45103
2100,15873
7277,65910
8612,67554
4300,18595
12440,68887
12862,69309
14989,71436
12908,69355
14077,70524
12994,69441
6375,66483
2559,66954
8356,10754
7149,50963
8356,10754
1164,19820
2559,66954
5097,43059
8830,66317
5097,43059
5097,43059
433,14309
2559,66954
13830,70277
12423,42293
4810,13341
1164,19820
8886,66446
8356,10754
4810,13341
5097,43059
8886,66446
6375,66483
11972,65877
8978,16932
3022,19777
123,42158
123,42158
6375,66483
8325,20256
433,14309
3022,19777
1164,19820
1164,19820
5097,43059
1747,63437
12592,69039
8547,56806
6956,58326
567,55329
11323,979
446,933
8767,4990
11323,979
70,61036
917,56856
10010,8757
11974,3066
3106,893
10715,54771
11114,57705
6392,5745
640,4424
6504,4422
7318,61178
11667,5593
4381,57143
1359,6645
9993,6495
11667,5593
2892,59700
5465,57275
7451,52998
7320,53298
5942,52759
3106,893
11892,6938
3602,8942
7320,53298
5942,52759
8547,56806
6538,3927
5156,60005
3603,2596
10750,55843
11280,53040
5689,3107
6725,54346
10010,8757
10750,55843
5852,53823
1392,2267
7229,7410
7559,7304
11236,3405
10077,4376
3121,9255
3744,3854
3744,3854
2219,59889
7657,53443
10170,61386
6789,5298
1012,58607
6725,54346
5716,51942
7452,8887
6789,5298
2930,57721
8974,5815
11323,979
5186,53255
4865,9989
10010,8757
7229,7410
5054,52639
5465,57275
5875,8228
4310,56813
1103,54405
4062,60189
4642,10083
11321,9485
1359,6645
11323,979
10148,9800
9971,58389
1134,9796
8547,56806
3603,2596
790,6785
1134,9796
10715,8334
933,60860
9838,53762
5045,3171
1136,58075
6725,54346
6081,8438
6433,57379
150,7132
1478,755
6789,5298
11708,51813
6956,58326
9406,4794
1616,7950
7559,7304
3603,2596
7452,8887
11974,3066
3411,56920
10893,8747
11892,6938
6956,58326
9163,8439
3603,2596
11974,3066
11974,3066
5186,53255
11823,8948
11971,2998
4305,883
1806,3918
3906,2247
9128,1795
5875,8228
7065,10059
9611,52710
4642,10083
1134,9796
5960,7657
964,59312
1134,9796
9937,7445
9406,4794
4743,55571
6789,5298
956,3501
2885,4626
8694,53053
10591,59628
10715,8334
9040,4845
3744,3854
6538,3927
3295,5054
11306,2986
6538,3927
8355,5340
5689,3107
5942,52759
5942,58834
3602,8942
4381,57143
11667,5593
3295,5054
10077,4376
7303,55715
5942,58834
11306,2986
11667,5593
10077,4376
7738,52400
7229,7410
9971,58389
7738,52400
6392,5745
6721,55918
7486,53395
9837,9839
10087,58717
3461,1992
7486,53395
2829,7428
6721,55918
2829,7428
2705,8478
2705,8478
11056,8864
10650,54031
9322,54285
4573,8791
1182,5195
10650,54031
12431,4032
4573,8791
2829,7428
4573,8791
18165,74612
18138,74585
19139,75586
19245,75692
16496,72943
16494,72941
16438,72885
16595,73042
18756,75203
18852,75299
15868,72315
18832,75279
11985,22777
1695,45503
6172,49701
6172,49701
9773,23879
11038,21665
2974,45628
10591,24347
5880,29975
7528,29914
18445,74892
2657,41453
6868,21463
1030,25451
3699,30741
9488,30249
18300,74747
1030,25451
8410,25268
907,50440
11985,22777
907,50440
9237,27416
6729,30625
4219,45090
12106,28775
3993,28325
17645,74092
3993,28325
7982,28197
2540,29427
11444,29599
17428,73875
213,45015
11444,29599
8266,28235
5282,22055
8266,28235
11819,26613
17264,73711
9773,23879
1258,46356
8998,23162
106,51041
20633,77080
18452,74899
3755,25559
20560,77007
11819,26613
5033,24213
8262,27454
2070,28073
8508,41410
6492,43642
8458,22779
18449,74896
11054,26013
10643,24302
258,24705
11985,22777
2657,41453
6172,49701
10643,24302
17724,74171
6172,49701
943,24458
7542,43491
17741,74188
10781,46916
8508,41410
3106,29466
10896,29169
5186,30742
8458,22779
621,48086
213,45015
11444,29599
11444,29599
10643,24302
5958,29801
18677,75124
15652,72099
15471,71918
4219,45090
15306,71753
5133,31282
791,45256
9377,24789
4219,45090
2657,41453
8998,23162
4698,22915
12312,21059
10558,28020
943,24458
12312,21059
6172,21270
9828,23566
8652,25286
6597,21901
8458,22779
9377,24789
8410,25268
9377,24789
11573,47282
2571,25043
3699,30741
11806,22269
12094,27532
11083,23383
2070,28073
12094,27532
1030,25451
11083,23383
9488,30249
11083,23383
4168,22424
1031,24195
20296,76743
16348,72795
16222,72669
16221,72668
15190,71637
20110,76557
19875,76322
16107,72554
16177,72624
17144,73591
18936,75383
18636,75083
17143,73590
20302,76749
20050,76497
20355,76802
16353,72800
20046,76493
19199,75646
1345,27640
10313,26282
2836,28412
20462,76909
17665,74112
12094,45807
7535,43609
18890,75337
5043,29488
17480,73927
6950,24833
6708,26600
5043,29488
1523,20408
6708,26600
6433,44880
822,48562
7535,43609
8275,24974
8592,21259
7160,23435
11268,25132
821,20964
4749,24256
8592,21259
6950,24833
9053,49659
7401,41549
10313,26282
18638,75085
19996,76443
15272,71719
4663,31411
7015,35327
224,33158
7697,38927
7503,35353
9406,36194
1093,34213
8207,39681
8207,39681
6110,32965
1119,32968
8269,38170
8269,38170
5631,34871
12205,34298
4157,40631
6454,33548
3515,38590
9375,37288
233,35378
6375,37286
8715,36850
11725,35323
233,35378
6375,37286
11725,35323
2407,31974
3515,38590
11708,38930
682,43206
3669,36660
7697,38927
682,43206
8835,39930
4200,40962
8610,36824
5024,38567
5278,35468
233,35378
11444,39387
6187,35727
9406,36194
7976,35319
1093,34213
1711,37639
11405,37634
5648,33010
6454,33548
8207,39681
7503,35353
1103,42149
6187,35727
4477,38228
12205,34298
7738,38666
1711,37639
7738,38666
6187,35727
4477,38228
7015,35327
9507,39237
9375,37288
9375,37288
2557,32641
7976,35319
3515,38590
2557,32641
8643,32168
8643,32168
8269,38170
8643,32168
7526,34318
2204,39974
8207,39681
8890,40019
3828,39929
2319,36465
9229,38420
8890,40019
8890,40019
3828,39929
3791,36360
8890,40019
5270,33187
3828,39929
9229,38420
1747,41633
4170,49451
5214,47367
3130,49923
4694,42813
3130,49923
2188,42438
907,46874
11954,41352
5859,12977
10960,16514
11794,13163
12094,48223
5599,15596
1378,15904
10687,63086
10687,12132
4627,16207
6669,12920
8078,13665
11960,16968
11696,19849
5629,16631
5599,15596
10705,19393
2455,12065
478,68384
9656,18563
6725,15375
5859,12977
6110,15316
5431,67773
2829,67303
1539,12960
2974,44630
5531,16967
5629,16631
5531,16967
8078,13665
9757,65580
1865,64601
10689,16937
11263,14970
5599,15596
6725,15375
3995,19216
9636,16843
6957,18430
1940,17299
4300,18595
9175,67096
7450,10311
5544,15989
1731,43721
3598,18104
6375,66483
3598,18104
123,42158
1164,19820
5465,57275
10569,53238
3744,3854
11707,57627
1478,755
10591,59628
6789,5298
2930,57721
4381,57143
3906,2247
4057,58857
6392,5745
444,56489
6392,5745
5942,58834
5875,8228
5547,56046
10893,8747
1537,52757
8356,56452
5336,51395
9128,1795
7065,10059
1806,3918
7303,55715
5960,7657
70,61036
70,61036
6504,4422
5186,53255
4743,55571
4062,60189
8694,53053
3149,6638
1806,58448
4618,9496
6729,30625
9211,29800
12106,26886
11317,45709
10806,49702
10667,30406
907,50440
11573,47282
9211,29800
10591,24347
1589,28284
8500,25981
10806,49702
3993,28325
11268,25132
7401,41549
7401,41549
11953,32806
12313,34957
4200,40962
682,43206
6574,37068
224,33158
8366,38404
12313,34957
8567,34424
1103,42149
4477,35407
3300,37095
4157,40631
11725,35323
3411,35835
4477,38228
11444,39387
9406,36194
9229,38420
7540,35234
1747,41633
9318,44293
4170,49451
1142,41355
6154,41713
9318,44293
6101,46527
2460,14025
11314,63296
1392,11819
2562,68457
2484,66564
9625,63996
12378,63597
7961,14308
9625,19471
1618,19435
12423,62372
4426,14632
1293,65555
11314,63296
4689,66602
12423,62372
9625,19471
2484,66564
3997,66808
2484,66564
6603,11428
6290,65208
11133,12956
7450,10311
11337,15161
8126,49671
3131,17692
9040,12836
2872,62223
11337,15161
1969,64583
7897,50004
11794,13163
9625,63996
12137,18942
1713,16976
822,46512
478,68384
10952,65991
10017,42687
6024,65344
7869,62344
2455,12065
8538,64907
2484,66862
8888,11652
3917,12646
656,18350
4834,65889
3022,19777
6093,18438
8830,66317
2559,66954
9128,1795
3905,53842
8975,59440
70,61036
2883,8946
11120,60859
10010,8757
11306,2986
6538,3927
1806,3918
10077,4376
1221,60717
7451,52998
3906,2247
5465,57275
7320,53298
10148,9800
10077,4376
9053,4573
1610,2665
6342,58483
11974,3066
10612,5656
11306,2986
5033,8299
6504,4422
11120,60859
5689,3107
10170,61386
4743,55571
2157,2182
9053,4573
3905,53842
9971,58389
6725,54346
1392,2267
4610,9993
9053,4573
11667,5593
1806,3918
11280,53040
1537,52757
8767,58576
2329,52257
1478,755
1537,52757
3121,9255
9837,9839
4618,9496
5880,29975
11038,21665
7542,43491
3993,28325
1589,28284
3195,22584
8458,22779
3699,30741
1038,25580
10896,29169
8508,41410
8078,50682
8078,50682
343,22796
2540,29427
2540,29427
8998,23162
4168,22424
8266,28235
8995,26970
8078,50682
7528,29914
9828,23566
2657,41453
11573,47282
8998,23162
6172,21270
8275,24974
2836,28412
11268,25132
7535,43609
8507,44777
8275,24974
9053,49659
7976,35319
11444,39387
7738,38666
4157,40631
6375,37286
12205,34298
9507,39237
8835,39930
7526,34318
11708,38930
8835,39930
224,33158
3300,37095
6504,38095
4200,40962
6969,37289
8615,34164
12205,34298
6229,48921
4199,49775
10696,49438
4694,42813
8927,41803
4694,42813
4170,49451
6453,44882
6229,48921
5214,47367
4715,46913
10689,13419
7869,62344
4980,18739
11337,15161
11337,15161
7375,12403
1120,45103
1693,66608
842,18505
12378,63597
8358,66755
11337,15161
5433,63291
2919,15412
3637,48577
6696,62370
11888,42291
7450,10311
12137,18942
9656,18563
3391,12456
52,15463
5544,15989
11133,12956
5821,17491
10017,42687
6669,12920
6669,12920
3995,19216
2460,14025
10689,13419
9636,16843
9040,12836
10952,65991
3391,12456
6719,12734
11170,11419
5614,65563
10226,19068
1293,65555
1953,64683
10226,19068
8358,66755
5629,16631
12196,18329
3598,18104
6375,66483
1608,68387
8356,56452
7372,1779
10893,8747
11120,60859
4711,51377
4062,60189
6956,58326
8100,8512
1662,53085
640,4424
2219,59889
11707,57627
7452,8887
10715,54771
3121,9255
6433,57379
7657,53443
8694,53053
1221,60717
6342,58483
567,55329
9128,1795
10893,8747
3602,8942
5875,8228
5942,52759
6392,5745
5942,52759
6081,8438
11707,57627
7318,61178
5942,58834
2885,4626
4743,55571
2885,4626
11823,8948
10170,61386
11972,7265
6538,3927
1662,53085
4310,56813
5045,3171
4749,59666
9838,53762
5716,51942
2219,59889
8356,56452
2885,4626
11707,57627
1103,54405
5054,52639
6721,55918
3984,55167
444,760
3461,1992
93,5056
9837,9839
8262,27454
4120,49198
7528,29914
6597,21901
11157,24641
7982,28197
4807,29935
10896,29169
943,24458
6597,21901
1806,23054
70,30680
10806,49702
12312,21059
6492,43642
11806,22269
4202,26203
9625,48272
9211,29800
4698,22915
12232,30800
5282,22055
8652,25286
9488,30249
8652,25286
1589,28284
6222,49252
1031,24195
518,44919
7535,43609
12094,45807
10313,26282
12122,24626
822,48562
11708,38930
8643,32168
2204,39974
8207,39681
1221,37813
1119,32968
4663,31411
682,43206
5278,35468
4010,39782
6963,39969
5648,33010
1093,34213
682,43206
5524,35668
2204,39974
3300,37095
1845,34882
2557,32641
2557,32641
4470,39236
8615,34164
11419,31823
2452,39595
12205,34298
8715,36850
7608,39907
7608,39907
2844,36964
2319,36465
10275,46510
3130,49923
9318,44293
11954,41352
9656,18563
10226,19068
6669,12920
2919,15412
5821,17491
478,68384
1865,64601
10285,13061
12094,48223
5439,49549
8888,11652
4689,66602
4627,16207
4689,66602
4980,18739
6110,15316
7897,50004
3637,48577
1120,45103
6719,12734
1864,65911
7277,65910
5054,47108
2829,67303
1522,50865
9625,19471
6603,11428
6950,19676
9899,12813
6290,65208
7830,15355
10689,16937
6957,18430
1120,45103
822,46512
4426,14632
6696,62370
2460,14025
6710,64024
10705,19393
10285,13061
9307,67231
10612,18803
8079,61744
3058,63367
9610,19472
9318,62993
6672,13919
11972,65877
7664,62367
3598,18104
11972,65877
6934,9659
7268,60433
9053,4573
567,55329
956,3501
10148,9800
5875,8228
4711,51377
1103,54405
1136,58075
5852,53823
6553,9767
7318,61178
11892,6938
905,1333
917,56856
10010,8757
8356,56452
7738,52400
5852,53823
11892,6938
7657,54947
1392,2267
8100,8512
1610,2665
4310,56813
1012,58607
11972,7265
3905,53842
790,6785
790,6785
3295,5054
7559,7304
3295,5054
933,60860
11823,8948
9506,22243
2896,24689
7658,22091
11109,26760
2896,24689
7028,22562
1844,23453
1981,23180
17606,74053
18948,75395
19019,75466
19790,76237
16255,72702
19966,76413
17166,73613
19999,76446
19853,76300
20284,76731
20281,76728
1128,32129
1128,32129
2560,36343
11430,38241
10933,38759
637,35566
9260,34316
11430,38241
11560,31734
637,35566
297,38801
11560,31734
5985,32322
3596,35251
2560,36343
5985,32322
3596,35251
8844,37455
9129,39316
6971,37135
11474,34109
7821,31642
5201,35655
7533,38029
9006,38982
1128,32129
8844,37455
8844,37455
11416,40348
7017,35461
4699,35617
1016,37674
7017,35461
7821,31642
1988,40518
6971,37135
11610,37063
3132,35935
6971,37135
9129,39316
11610,37063
4197,33251
8719,38665
8719,38665
8479,39085
11560,31734
1826,36141
3596,35251
10156,37356
2101,34607
1143,40849
7179,41892
8656,47247
8656,47247
3736,47775
6781,20186
10046,67333
5207,16297
6709,16096
5733,68196
8309,63522
11515,11869
6113,63504
2410,15820
11920,67673
1016,63177
12008,14582
11908,61770
1080,13134
11934,67564
272,67358
10861,12639
8341,10446
7256,66072
10362,50097
6446,10363
3670,11326
8548,62727
12234,45139
1550,68420
6424,13873
9883,6104
5940,9243
1954,57837
6270,52704
4541,60829
7161,55665
597,542
8127,59996
6273,4284
2740,55461
205,55668
6052,57170
9635,54533
1102,60052
8372,58220
1637,53569
9321,61319
4299,59755
11050,53949
3625,60811
5695,708
11050,53949
9051,55168
5881,54885
9739,8610
8668,8591
8163,4390
3027,8566
9741,7766
11733,4295
10163,28125
5040,23222
11109,26760
679,41413
2896,24689
5955,51211
8368,24719
5973,26968
4026,28392
1981,23180
1742,27094
1981,23180
1742,27094
1981,23180
277,20768
2909,25211
4863,21735
9260,50506
5628,48113
9260,50506
4863,21735
8368,24719
740,29276
7883,21655
11612,25298
7250,50711
5955,51211
11773,21132
2072,28726
1970,32543
4197,33251
4699,35617
3132,35935
3132,35935
8479,39085
11416,40348
2560,36343
4699,35617
7821,31642
11560,31734
7508,49978
8915,51263
6270,43013
7508,49978
11818,42138
9549,43695
5071,11576
2911,18127
6446,10363
8502,41738
11515,11869
1591,12272
1181,62856
1904,12666
10156,64226
8341,10446
2410,15820
8032,67276
10232,50760
3083,62351
4724,44740
5638,14629
1016,63177
2909,67399
4902,66269
10046,67333
11934,67564
11920,67673
4469,19010
4482,17891
6709,16096
6448,61976
5873,14906
2410,15820
11414,11701
9635,15093
6709,16096
4290,17387
4179,12441
5513,67878
1966,12742
2300,17553
2896,64562
911,646
5881,54885
3736,1640
3456,54820
3425,7501
11158,60472
9883,6104
2578,61188
2578,61188
8548,58872
9903,60262
6787,59086
7217,7423
8838,9162
2668,60830
5030,55891
12340,1851
1023,3526
1954,57837
8586,6407
9321,61319
4541,60829
9883,6104
3191,58402
1692,55190
10940,53528
10885,2310
1941,3767
2181,7395
2598,57550
2623,55753
6155,6833
2025,3140
12011,5823
5560,6649
11050,53949
1011,58295
8844,60017
7557,8655
7660,2055
4026,28392
5165,26450
10038,27853
11109,26760
4406,50285
10951,24121
740,29276
5722,27393
1435,47291
7250,50711
12173,46517
9215,47897
3736,24733
5414,28140
5628,48113
3771,25039
911,23138
3119,42899
10576,20399
10766,22897
225,29226
5332,28802
4585,21670
225,29226
1764,33711
8844,37455
8719,38665
10156,37356
1016,37674
1815,39223
11430,38241
1143,40849
1988,40518
1988,40518
1826,36141
11564,39922
1815,39223
8915,51263
1842,47079
4606,50895
5691,46669
6270,43013
2341,43744
11818,42138
10163,68280
2984,43940
3024,44925
10163,63848
8158,10489
8158,10489
7371,62452
7172,15211
4724,44740
6709,16096
1936,12919
10892,11649
5207,16297
9979,68140
9979,68140
8842,11315
12234,45139
6781,20186
5040,48868
908,11615
4482,17891
8041,67589
3429,68230
11908,61770
10163,63848
10232,50760
3589,11442
1904,12666
4770,11000
2336,20111
2920,68667
3750,62464
1591,12272
4469,19010
4179,12441
8155,12341
5695,708
3634,55333
8844,60017
2598,57550
3634,55333
11416,9882
4084,57400
9903,60262
6048,7087
9739,8610
2556,2459
5560,3883
2025,3140
8548,58872
5982,4239
9226,54593
5973,6921
911,646
3083,56071
9226,54593
12340,1851
6067,53427
1023,3526
792,8894
679,6162
8668,8591
3460,56441
3460,56441
11183,61432
3129,951
8838,9162
2146,51620
9051,55168
1393,26895
11612,25298
8613,26877
3263,23565
4138,27849
8368,24719
5562,28475
3994,23173
4290,30171
8354,30834
3263,23565
2203,29996
8460,20730
9215,47897
2072,28726
277,20768
597,23600
10163,28125
4863,21735
5628,48113
7250,50711
7669,31106
5973,26968
4026,28392
11542,28444
11773,21132
11642,25965
9260,21237
11542,28444
3346,22114
8479,39085
8586,33190
1815,39223
2101,34607
5201,35655
5985,32322
9327,32990
10211,32326
5201,35655
11416,40348
11430,38241
1815,39223
7017,35461
4197,33251
8479,39085
8915,51263
7440,49174
3736,47775
6270,43013
6987,46040
8656,47247
7179,41892
8502,41738
10511,16791
4179,12441
1936,12919
6413,64685
5874,13825
1966,12742
2920,68667
10187,63876
4724,14461
8041,67589
9006,12594
4770,15519
9541,12383
5513,67878
2251,14519
4071,66241
7035,16252
4469,19010
6781,20186
1080,13134
6898,19404
1080,13134
2785,66427
1016,63177
10096,68460
2909,67399
1867,66024
1867,66024
3834,10565
4071,66241
1591,12272
5733,16125
5811,11767
5874,13825
5881,54885
12138,52572
2623,55753
8586,6407
9605,4299
3083,56071
5759,58720
5982,4239
2328,9488
3191,58402
1764,56130
6067,53427
4348,55931
2146,51620
10074,6327
6067,53427
4026,4847
11370,52263
1764,56130
11852,56670
109,56016
9051,55168
9883,6104
2341,4728
109,56016
2740,55461
8125,7258
109,56016
9541,4699
6052,57170
9635,54533
8586,6407
7557,8655
5973,6921
10511,27614
9215,47897
8110,28668
5628,48113
10951,24121
3325,27365
9366,23282
5414,28140
5165,26450
9366,48610
4356,21987
4987,25991
5722,27393
10766,22897
8354,30834
10719,27520
255,20711
8282,37877
2560,36343
1988,40518
11610,37063
7821,31642
8719,38665
8719,38665
11474,34109
8304,47213
6239,41484
11472,49965
667,45032
11472,49965
2074,50941
6726,44091
10876,46021
8265,46654
8265,46654
10876,46021
2708,44201
6726,44091
5068,46998
5873,49976
2074,50941
2074,50941
8849,46110
5873,49976
7804,46114
7804,46114
14293,70740
12980,69427
14142,70589
13176,69623
13354,69801
13318,69765
13174,69621
13352,69799
12992,69439
14406,70853
13242,69689
14223,70670
12167,64537
2856,66484
3946,68301
2395,12313
2856,66484
6289,62675
12044,64903
87,14646
9685,68710
8658,11327
10447,43901
3736,64339
87,14646
2083,16117
400,61897
1254,15867
934,68408
6878,13267
11061,20030
7929,46613
11081,19457
7230,18045
11694,11276
3511,12831
10319,66717
3776,65469
8255,15919
5226,18187
5733,66103
10948,16673
5226,18187
10074,67795
12377,13101
12377,13101
13777,70224
477,65939
3861,19677
477,65939
8327,16348
11946,13239
11956,61743
380,17711
3861,19677
3776,65469
11913,19397
934,68408
7479,42378
7929,46613
10447,43901
11946,13239
6878,13267
9883,11373
5733,66103
5873,12166
10331,16206
3160,12464
2083,16117
6840,10425
6023,14060
2083,16117
2185,62369
8255,15919
2395,12313
10948,16673
11195,15498
7929,46613
2185,62369
2395,12313
4824,18414
2083,16117
9280,63412
400,61897
380,17711
10183,17167
9280,63412
3591,67914
3591,67914
12167,64537
3511,12831
8338,15482
1132,67055
87,14646
11061,20030
1653,13626
2578,45439
7213,15387
12303,47473
10447,43901
9801,19165
1762,12043
8658,11327
10331,16206
1762,12043
5815,12255
6690,68260
4824,18414
15100,71547
14946,71393
13361,69808
12995,69442
13403,69850
13096,69543
6125,14620
11307,16778
11307,16778
8962,16837
11923,15521
6125,14620
6915,19803
6915,19803
6915,19803
11923,15521
11307,16778
8962,16837
2856,63396
7741,18082
7741,18082
12591,69038
8526,60192
752,56838
3513,56754
3688,59550
8666,5487
6833,57713
12225,57009
11978,52258
3040,8303
4251,5705
4869,9480
11515,5131
3513,56754
4967,54202
4869,9480
11109,54302
3040,3895
9657,3669
3429,53244
5600,6353
8122,58407
5706,1825
2199,2967
5647,54284
5220,8608
10096,53888
11307,53840
5220,8608
8122,58407
9774,56276
752,56838
2911,9573
7172,57920
6833,57713
9789,52375
7353,51293
8009,53295
8518,58575
11285,55962
1802,9672
8157,6380
463,59042
11076,4207
5540,53175
8666,5487
6212,55881
9735,3402
9657,3669
12132,8085
10006,6518
4251,5705
9075,9695
3830,4231
8370,57397
3040,3895
3830,4231
2541,55785
10447,6105
8518,58575
8526,60192
8370,57397
10959,8947
1060,52371
12340,52938
5419,56607
3040,8303
8157,6380
3854,4248
2911,9573
1167,57748
5220,8608
12183,10089
10777,9040
10242,5875
3854,4248
9142,9950
2074,7025
10876,59729
10876,59729
4869,9480
5220,8608
3070,61556
9789,5602
8518,3500
6833,57713
4073,52761
9075,9695
11109,54302
6602,5280
9789,5602
8370,57397
497,5337
2199,2967
8518,58575
9735,3402
10883,8724
463,59042
5498,53979
10006,6518
3480,54104
11127,53180
9260,6644
9260,6644
8666,58914
3817,4443
7769,58182
1651,8637
18137,74584
18050,74497
18230,74677
18228,74675
16580,73027
16596,73043
18789,75236
12396,28427
7161,29330
9839,21948
9956,23391
11995,28777
3456,41771
10590,21829
6883,20519
3979,23620
10337,25241
9839,21948
11820,30631
2155,22698
10235,22026
4277,30398
15947,72394
8041,23234
10235,22026
11995,28777
11920,30425
9956,23391
4277,30398
9234,49181
18891,75338
9129,24117
2074,28093
9234,49181
4667,21725
